spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence,cluster
9600,1600,14400,25600,1,0,1,0.375,0.0625,0.5625,4,4,4,4,0,"[""2226497419"", ""668299740"", ""2356412290"", ""1548066885"", ""876563814"", ""2519598785"", ""84321454"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
7200,4800,1600,13600,1,1,0,0.5294117647058824,0.3529411764705882,0.1176470588235294,4,4,4,4,0,"[""1548066885"", ""2480592370"", ""3970837787"", ""2163598980"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
4000,4800,4800,13600,0,1,1,0.2941176470588235,0.3529411764705882,0.3529411764705882,3,4,1,4,0,"[""2356412290"", ""4104549924"", ""1548066885"", ""876563814"", ""1378931225"", ""2081037738"", ""7409189"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",2
15200,1600,4800,21600,1,0,1,0.7037037037037037,0.074074074074074,0.2222222222222222,4,4,4,4,0,"[""710436191"", ""2356412290"", ""668299740"", ""2480592370"", ""2603935618"", ""2947183272"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
5600,10400,5600,21600,1,1,1,0.2592592592592592,0.4814814814814814,0.2592592592592592,4,4,4,4,0,"[""1144549437"", ""668299740"", ""2356412290"", ""1763073141"", ""3399065363"", ""1250307611"", ""3970837787"", ""876563814"", ""968099481"", ""3261353684"", ""84321454""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
14400,14400,7200,36000,1,1,1,0.4,0.4,0.2,4,4,4,4,0,"[""2226497419"", ""4104549924"", ""4075861416"", ""3696726732"", ""3731635960"", ""2447176615"", ""1250307611"", ""3270001687"", ""2717651715"", ""968099481"", ""7409189"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
1600,7200,800,9600,0,1,0,0.1666666666666666,0.75,0.0833333333333333,2,3,4,3,1,"[""1548066885"", ""668299740"", ""3399065363"", ""876563814"", ""2566692615"", ""3731635960"", ""968099481""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",5
3200,3200,1600,8000,0,0,0,0.4,0.4,0.2,4,4,4,4,0,"[""4104549924"", ""2356412290"", ""499683006"", ""876563814"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
12800,800,1600,15200,1,0,0,0.8421052631578947,0.0526315789473684,0.1052631578947368,4,4,4,4,0,"[""2356412290"", ""2739107182"", ""2463960640"", ""1144549437"", ""3696726732"", ""2829638276"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
10400,9600,11200,31200,1,1,1,0.3333333333333333,0.3076923076923077,0.358974358974359,4,4,4,4,0,"[""4104549924"", ""2226497419"", ""1548066885"", ""2356412290"", ""3970837787"", ""951866250"", ""499683006"", ""2519598785"", ""2717651715"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
12000,4800,6400,23200,1,1,1,0.5172413793103449,0.2068965517241379,0.2758620689655172,4,4,3,4,0,"[""4104549924"", ""2480592370"", ""3696726732"", ""1548066885"", ""3270001687"", ""499683006"", ""2951612397"", ""787198704"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
9600,2400,9600,21600,1,0,1,0.4444444444444444,0.1111111111111111,0.4444444444444444,4,4,4,3,0,"[""4075861416"", ""2480592370"", ""1644605047"", ""1710079648"", ""2717651715"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
6400,1600,2400,10400,1,0,0,0.6153846153846154,0.1538461538461538,0.2307692307692307,4,4,4,4,0,"[""1548066885"", ""3696726732"", ""668299740"", ""1144549437"", ""2566692615"", ""2951612397"", ""968099481""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
3200,1600,8000,12800,0,0,1,0.25,0.125,0.625,4,3,4,4,0,"[""4104549924"", ""1144549437"", ""876563814"", ""7409189"", ""343572757""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
18400,3200,14400,36000,1,0,1,0.5111111111111111,0.0888888888888888,0.4,4,2,4,3,0,"[""2480592370"", ""2739107182"", ""2226497419"", ""1548066885"", ""2356412290"", ""3731635960"", ""7409189"", ""343572757"", ""787198704"", ""2717651715""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
13600,2400,10400,26400,1,0,1,0.5151515151515151,0.0909090909090909,0.3939393939393939,4,3,4,3,0,"[""668299740"", ""1770441818"", ""2356412290"", ""3696726732"", ""1113837674"", ""876563814"", ""3399065363"", ""3005970438"", ""3776945997"", ""2951612397"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
12000,1600,1600,15200,1,0,0,0.7894736842105263,0.1052631578947368,0.1052631578947368,4,2,4,3,0,"[""2356412290"", ""4075861416"", ""1548066885"", ""2480592370"", ""876563814"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
2400,5600,1600,9600,0,1,0,0.25,0.5833333333333334,0.1666666666666666,4,4,4,1,0,"[""1144549437"", ""1548066885"", ""1378931225"", ""1644605047"", ""2829638276"", ""968099481"", ""3776945997""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
13600,3200,1600,18400,1,0,0,0.7391304347826086,0.1739130434782608,0.0869565217391304,4,3,4,4,0,"[""1548066885"", ""2356412290"", ""3977876567"", ""2480592370"", ""3696726732"", ""2447176615"", ""2603935618"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
7200,16000,8800,32000,1,1,1,0.225,0.5,0.275,2,3,1,1,0,"[""2739107182"", ""4075861416"", ""668299740"", ""865846625"", ""3028234315"", ""3970837787"", ""876563814"", ""3776945997"", ""2951612397"", ""2519598785""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",2
11200,12000,11200,34400,1,1,1,0.3255813953488372,0.3488372093023256,0.3255813953488372,4,4,4,4,0,"[""4104549924"", ""1548066885"", ""2480592370"", ""668299740"", ""1144549437"", ""2447176615"", ""1955841979"", ""3270001687"", ""3399065363"", ""2717651715"", ""3005970438"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
13600,11200,4800,29600,1,1,1,0.4594594594594595,0.3783783783783784,0.1621621621621621,4,4,4,4,0,"[""668299740"", ""2480592370"", ""2226497419"", ""2603935618"", ""1378931225"", ""3731635960"", ""3270001687"", ""968099481"", ""84321454"", ""7409189"", ""3776945997""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
7200,3200,800,11200,1,0,0,0.6428571428571429,0.2857142857142857,0.0714285714285714,4,4,4,4,0,"[""3696726732"", ""2356412290"", ""4104549924"", ""1548066885"", ""1644605047"", ""3970837787"", ""3776945997""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
13600,1600,4000,19200,1,0,0,0.7083333333333334,0.0833333333333333,0.2083333333333333,4,4,4,3,0,"[""4053935515"", ""2480592370"", ""668299740"", ""2463960640"", ""499683006"", ""2081037738"", ""2951612397"", ""968099481""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
5600,2400,800,8800,1,0,0,0.6363636363636364,0.2727272727272727,0.0909090909090909,4,4,4,4,1,"[""1548066885"", ""4104549924"", ""3696726732"", ""876563814"", ""4204808176"", ""968099481""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",5
15200,1600,1600,18400,1,0,0,0.8260869565217391,0.0869565217391304,0.0869565217391304,4,3,4,4,0,"[""668299740"", ""4104549924"", ""2480592370"", ""3696726732"", ""811521119"", ""876563814"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
7200,16000,12800,36000,1,1,1,0.2,0.4444444444444444,0.3555555555555555,4,4,4,3,0,"[""2480592370"", ""668299740"", ""112198670"", ""865846625"", ""2603935618"", ""3361811174"", ""3005970438"", ""7409189"", ""2951612397"", ""2717651715""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
1600,4800,1600,8000,0,1,0,0.2,0.6,0.2,4,4,4,4,0,"[""3862866912"", ""668299740"", ""876563814"", ""2163598980"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
9600,5600,11200,26400,1,1,1,0.3636363636363636,0.2121212121212121,0.4242424242424242,4,4,4,4,0,"[""1113837674"", ""3696726732"", ""876563814"", ""2829638276"", ""3970837787"", ""2603935618"", ""2717651715"", ""7409189"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
2400,12800,6400,21600,0,1,1,0.1111111111111111,0.5925925925925926,0.2962962962962963,4,4,4,4,0,"[""1144549437"", ""668299740"", ""3970837787"", ""1955841979"", ""3270001687"", ""2603935618"", ""2519598785""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
2400,5600,3200,11200,0,1,0,0.2142857142857142,0.5,0.2857142857142857,4,4,4,4,0,"[""1548066885"", ""2356412290"", ""2829638276"", ""2603935618"", ""3970837787"", ""876563814"", ""1925087134"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
11200,2400,8800,22400,1,0,1,0.5,0.1071428571428571,0.3928571428571428,4,2,4,3,0,"[""668299740"", ""1548066885"", ""2226497419"", ""3696726732"", ""1710079648"", ""876563814"", ""2519598785"", ""968099481"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
6400,3200,6400,16000,1,0,1,0.4,0.2,0.4,4,4,4,4,0,"[""1144549437"", ""2356412290"", ""3696726732"", ""2603935618"", ""1047818222"", ""2519598785""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
15200,3200,10400,28800,1,0,1,0.5277777777777778,0.1111111111111111,0.3611111111111111,4,4,4,4,0,"[""2480592370"", ""1548066885"", ""2356412290"", ""3696726732"", ""4075861416"", ""2163598980"", ""2081037738"", ""2951612397"", ""968099481"", ""2519598785""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
7200,6400,4000,17600,1,1,0,0.4090909090909091,0.3636363636363636,0.2272727272727272,4,4,4,4,0,"[""3884003354"", ""668299740"", ""951866250"", ""84321454"", ""968099481"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
8000,4800,800,13600,1,1,0,0.5882352941176471,0.3529411764705882,0.0588235294117647,4,2,4,4,0,"[""3696726732"", ""4075861416"", ""1770441818"", ""2603935618"", ""876563814"", ""1644605047"", ""3776945997""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
4800,5600,11200,21600,1,1,1,0.2222222222222222,0.2592592592592592,0.5185185185185185,4,4,4,3,0,"[""1548066885"", ""2739107182"", ""3077079169"", ""1672893796"", ""2603935618"", ""499683006"", ""876563814"", ""84321454"", ""2951612397"", ""3812615317"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
15200,16000,7200,38400,1,1,1,0.3958333333333333,0.4166666666666667,0.1875,4,3,4,2,0,"[""4104549924"", ""710436191"", ""2226497419"", ""668299740"", ""1797283378"", ""2037039379"", ""876563814"", ""3970837787"", ""7409189"", ""787198704"", ""968099481"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
14400,4800,13600,32800,1,1,1,0.4390243902439024,0.1463414634146341,0.4146341463414634,2,4,4,3,0,"[""668299740"", ""1548066885"", ""3884003354"", ""2480592370"", ""2603935618"", ""3270001687"", ""968099481"", ""2519598785"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
6400,4800,8800,20000,1,1,1,0.32,0.24,0.44,4,3,4,4,0,"[""3696726732"", ""4053935515"", ""3731635960"", ""2447176615"", ""3005970438"", ""968099481"", ""2081037738""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
16000,3200,8000,27200,1,0,1,0.5882352941176471,0.1176470588235294,0.2941176470588235,4,4,4,3,0,"[""2226497419"", ""4104549924"", ""2480592370"", ""1144549437"", ""1414025773"", ""7409189"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",3
7200,8800,800,16800,1,1,0,0.4285714285714285,0.5238095238095238,0.0476190476190476,4,4,4,4,0,"[""1548066885"", ""2480592370"", ""951866250"", ""2829638276"", ""2603935618"", ""3776945997""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
13600,8000,6400,28000,1,1,1,0.4857142857142857,0.2857142857142857,0.2285714285714285,4,4,4,4,0,"[""3696726732"", ""4104549924"", ""2480592370"", ""668299740"", ""2356412290"", ""1797283378"", ""2447176615"", ""3776945997"", ""968099481"", ""2951612397"", ""2717651715""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
7200,15200,8000,30400,1,1,1,0.2368421052631578,0.5,0.2631578947368421,4,4,4,3,0,"[""668299740"", ""3696726732"", ""2356412290"", ""4104549924"", ""3970837787"", ""1710079648"", ""3357231760"", ""865846625"", ""2519598785"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
4000,6400,4800,15200,0,1,1,0.2631578947368421,0.4210526315789473,0.3157894736842105,4,4,4,4,0,"[""668299740"", ""1770441818"", ""1144549437"", ""2829638276"", ""3270001687"", ""3633614685"", ""2603935618"", ""7409189"", ""787198704""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
13600,12800,7200,33600,1,1,1,0.4047619047619047,0.3809523809523809,0.2142857142857142,4,3,4,4,0,"[""4075861416"", ""381961617"", ""2356412290"", ""2480592370"", ""668299740"", ""3731635960"", ""2603935618"", ""876563814"", ""3491236900"", ""968099481"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
12000,10400,7200,29600,1,1,1,0.4054054054054054,0.3513513513513513,0.2432432432432432,4,2,4,3,0,"[""2226497419"", ""1548066885"", ""4075861416"", ""1144549437"", ""865846625"", ""1414025773"", ""2829638276"", ""3919289022"", ""968099481""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
16000,3200,3200,22400,1,0,0,0.7142857142857143,0.1428571428571428,0.1428571428571428,4,4,4,4,0,"[""709540378"", ""2356412290"", ""4104549924"", ""2739107182"", ""2480592370"", ""3731635960"", ""2081037738"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
2400,6400,4800,13600,0,1,1,0.1764705882352941,0.4705882352941176,0.3529411764705882,3,4,4,4,0,"[""1144549437"", ""668299740"", ""1797283378"", ""968099481"", ""2081037738"", ""3776945997"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
7200,6400,8800,22400,1,1,1,0.3214285714285714,0.2857142857142857,0.3928571428571428,4,3,4,4,0,"[""1548066885"", ""4104549924"", ""3696726732"", ""2356412290"", ""2447176615"", ""2603935618"", ""1047818222"", ""876563814"", ""968099481"", ""84321454"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
4800,4800,8000,17600,1,1,1,0.2727272727272727,0.2727272727272727,0.4545454545454545,4,3,4,4,0,"[""3696726732"", ""2064029594"", ""2163598980"", ""4139877411"", ""2829638276"", ""3005970438"", ""2951612397""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
11200,1600,1600,14400,1,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,4,4,4,4,0,"[""2356412290"", ""668299740"", ""2480592370"", ""4104549924"", ""1548066885"", ""3970837787"", ""7409189""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",0
2400,1600,7200,11200,0,0,1,0.2142857142857142,0.1428571428571428,0.6428571428571429,4,3,4,4,0,"[""668299740"", ""2356412290"", ""2447176615"", ""7409189"", ""1193964439"", ""2951612397"", ""968099481""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",4
8800,4800,10400,24000,1,1,1,0.3666666666666666,0.2,0.4333333333333333,4,4,4,4,0,"[""2226497419"", ""381961617"", ""668299740"", ""112198670"", ""2163598980"", ""2081037738"", ""968099481"", ""2951612397"", ""3005970438""]","[1593133799, 1593133799, 3516947824, 3516947824, 491391007, 1142270357, 1593133799, 1593133799, 491391007, 3516947824, 491391007, 491391007, 1142270357, 1142270357, 1142270357, 3516947824]",1
